image_path,xmin,ymin,xmax,ymax,label
Las19_sliced_3200_3200_5200_5200.jpg,1011.0,1006.0,1132.0,1115.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,16.0,751.0,97.0,834.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,742.0,649.0,813.0,724.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,959.0,302.0,1022.0,365.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1171.0,832.0,1228.0,896.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1003.0,6.0,1081.0,87.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1421.0,1867.0,1505.0,1954.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,547.0,0.0,645.0,48.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,199.0,1678.0,283.0,1754.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1730.0,1259.0,1795.0,1321.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1485.0,671.0,1552.0,740.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,209.0,517.0,274.0,581.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1954.0,1269.0,2000.0,1335.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,57.0,1682.0,154.0,1782.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1059.0,1549.0,1159.0,1647.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,213.0,1147.0,262.0,1194.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1386.0,639.0,1463.0,720.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,384.0,1513.0,453.0,1566.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,392.0,1779.0,456.0,1836.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1516.0,276.0,1592.0,353.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1077.0,480.0,1164.0,563.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1384.0,1679.0,1433.0,1724.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1907.0,818.0,1985.0,897.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,11.0,1198.0,123.0,1290.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,789.0,1302.0,901.0,1406.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,470.0,961.0,578.0,1065.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1495.0,205.0,1543.0,252.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1759.0,1090.0,1824.0,1150.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,657.0,379.0,728.0,456.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1907.0,685.0,1959.0,735.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1295.0,1516.0,1358.0,1581.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1602.0,1221.0,1690.0,1301.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1330.0,1181.0,1460.0,1315.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,193.0,660.0,316.0,785.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1312.0,1613.0,1364.0,1666.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,822.0,681.0,896.0,753.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1033.0,1732.0,1084.0,1780.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,966.0,1639.0,1047.0,1714.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1281.0,603.0,1328.0,651.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1828.0,1.0,1882.0,43.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1700.0,912.0,1753.0,963.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1886.0,1609.0,1950.0,1670.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1434.0,1402.0,1521.0,1492.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,67.0,1075.0,118.0,1124.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,0.0,1032.0,44.0,1100.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1461.0,376.0,1511.0,435.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1044.0,213.0,1210.0,367.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,347.0,1576.0,486.0,1674.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,195.0,5.0,284.0,83.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,560.0,1784.0,662.0,1883.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1321.0,1807.0,1362.0,1849.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1002.0,217.0,1051.0,272.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,447.0,1689.0,552.0,1786.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,626.0,1690.0,725.0,1795.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,292.0,391.0,363.0,460.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,41.0,0.0,102.0,39.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,141.0,270.0,194.0,326.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,958.0,351.0,1090.0,520.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,96.0,1403.0,162.0,1461.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,902.0,1245.0,956.0,1299.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,890.0,327.0,953.0,389.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,869.0,1438.0,964.0,1538.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1196.0,0.0,1285.0,69.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1150.0,1461.0,1214.0,1522.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,118.0,1296.0,252.0,1391.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,553.0,863.0,662.0,978.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1059.0,941.0,1143.0,1021.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1207.0,476.0,1276.0,541.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,903.0,1367.0,952.0,1413.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1299.0,1892.0,1377.0,1964.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,81.0,1847.0,207.0,1977.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1464.0,1679.0,1543.0,1750.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1766.0,46.0,1815.0,97.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,122.0,753.0,240.0,867.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1057.0,172.0,1106.0,221.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1891.0,1936.0,1965.0,1997.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1669.0,869.0,1713.0,912.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1687.0,562.0,1731.0,612.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1888.0,429.0,1960.0,504.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1546.0,598.0,1609.0,662.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,741.0,373.0,813.0,453.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,817.0,479.0,893.0,544.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,902.0,1788.0,983.0,1875.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1691.0,794.0,1745.0,847.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1120.0,664.0,1225.0,768.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1313.0,771.0,1409.0,867.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,543.0,1627.0,613.0,1694.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1257.0,722.0,1333.0,799.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,352.0,1835.0,403.0,1887.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1870.0,1420.0,1993.0,1553.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,422.0,25.0,524.0,151.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,233.0,1863.0,431.0,1996.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,755.0,1473.0,840.0,1561.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,657.0,1484.0,741.0,1569.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,680.0,34.0,753.0,120.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,80.0,203.0,153.0,273.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1207.0,1434.0,1265.0,1494.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1204.0,1315.0,1290.0,1399.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,588.0,1271.0,727.0,1407.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,344.0,22.0,437.0,114.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1825.0,87.0,1896.0,159.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,160.0,103.0,282.0,215.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,825.0,397.0,901.0,470.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,0.0,900.0,57.0,960.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,951.0,57.0,1000.0,143.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,380.0,181.0,463.0,264.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1331.0,1329.0,1417.0,1411.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1891.0,1687.0,1980.0,1766.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,745.0,1239.0,809.0,1299.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1974.0,376.0,1999.0,421.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,535.0,542.0,584.0,590.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,0.0,158.0,23.0,224.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1763.0,338.0,1848.0,421.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1162.0,1633.0,1287.0,1758.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1749.0,1660.0,1887.0,1799.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,374.0,474.0,440.0,530.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,820.0,160.0,941.0,284.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1520.0,102.0,1588.0,174.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,74.0,982.0,147.0,1055.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1424.0,939.0,1531.0,1038.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1608.0,1404.0,1672.0,1468.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1406.0,770.0,1508.0,878.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1754.0,840.0,1821.0,902.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1742.0,1171.0,1811.0,1233.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1771.0,1468.0,1861.0,1558.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,495.0,124.0,544.0,175.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,970.0,1888.0,1066.0,1983.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1007.0,1440.0,1100.0,1530.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1706.0,89.0,1767.0,153.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1577.0,1074.0,1682.0,1177.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1630.0,493.0,1696.0,557.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1286.0,1017.0,1401.0,1113.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,460.0,1871.0,594.0,1992.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,892.0,829.0,1073.0,929.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1530.0,1360.0,1605.0,1438.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,342.0,901.0,446.0,988.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1696.0,208.0,1782.0,300.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,246.0,1068.0,323.0,1137.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1357.0,1716.0,1440.0,1798.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1202.0,392.0,1284.0,462.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1584.0,1570.0,1721.0,1690.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1753.0,947.0,1802.0,996.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1859.0,1775.0,1990.0,1902.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1806.0,995.0,1886.0,1075.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,634.0,488.0,699.0,550.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,538.0,443.0,603.0,506.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1947.0,769.0,2000.0,825.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1266.0,24.0,1403.0,141.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,597.0,92.0,678.0,174.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,174.0,1415.0,236.0,1480.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,827.0,565.0,896.0,637.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,0.0,1540.0,25.0,1602.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,69.0,282.0,128.0,344.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,610.0,562.0,711.0,650.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,704.0,189.0,831.0,338.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,556.0,248.0,705.0,381.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,919.0,258.0,988.0,321.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1462.0,811.0,1606.0,933.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,1085.0,0.0,1189.0,61.0,Tree
Las19_sliced_3200_3200_5200_5200.jpg,0.0,1300.0,77.0,1491.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,0.0,872.0,27.0,934.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1749.0,46.0,1889.0,187.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1503.0,1934.0,1590.0,1998.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,102.0,0.0,230.0,67.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,0.0,91.0,21.0,152.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1138.0,219.0,1206.0,289.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1448.0,1099.0,1521.0,1183.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1700.0,1526.0,1787.0,1598.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,143.0,1754.0,213.0,1824.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,982.0,1435.0,1031.0,1490.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1557.0,379.0,1607.0,435.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1404.0,379.0,1452.0,426.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1124.0,1910.0,1195.0,1979.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,549.0,1160.0,620.0,1237.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,944.0,0.0,994.0,19.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,4.0,1222.0,94.0,1325.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,371.0,1466.0,506.0,1568.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,394.0,1776.0,478.0,1859.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,965.0,35.0,1060.0,131.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1700.0,612.0,1856.0,756.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,534.0,1717.0,667.0,1856.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1213.0,1500.0,1283.0,1566.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,429.0,993.0,515.0,1075.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1298.0,1860.0,1378.0,1942.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1892.0,604.0,1941.0,657.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1390.0,894.0,1525.0,998.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1200.0,1856.0,1281.0,1930.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1746.0,478.0,1896.0,617.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1048.0,1449.0,1155.0,1546.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1317.0,1736.0,1398.0,1807.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1038.0,1857.0,1119.0,1934.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,623.0,324.0,693.0,386.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1180.0,516.0,1265.0,605.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1388.0,1826.0,1487.0,1939.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1045.0,730.0,1141.0,826.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,692.0,1463.0,771.0,1535.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,0.0,278.0,39.0,373.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,878.0,1095.0,965.0,1190.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,625.0,93.0,724.0,197.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,360.0,1855.0,501.0,1987.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,844.0,1601.0,910.0,1671.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1878.0,4.0,1958.0,74.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,325.0,1315.0,444.0,1426.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1175.0,1728.0,1238.0,1792.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1147.0,1148.0,1255.0,1258.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1629.0,1400.0,1734.0,1503.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1352.0,424.0,1407.0,479.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,953.0,1258.0,1014.0,1314.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,875.0,683.0,990.0,796.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1378.0,242.0,1428.0,295.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,622.0,1378.0,683.0,1440.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1507.0,1022.0,1597.0,1110.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1235.0,697.0,1357.0,821.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,634.0,1180.0,720.0,1275.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1097.0,1781.0,1175.0,1861.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,927.0,1665.0,997.0,1745.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,0.0,961.0,39.0,999.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1894.0,89.0,1979.0,166.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1618.0,409.0,1716.0,505.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1899.0,464.0,1988.0,558.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,352.0,235.0,403.0,287.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,845.0,534.0,927.0,608.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1341.0,515.0,1407.0,579.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1539.0,477.0,1619.0,564.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1161.0,30.0,1287.0,157.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,458.0,1309.0,626.0,1447.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1585.0,0.0,1721.0,88.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1425.0,695.0,1474.0,741.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1326.0,1654.0,1407.0,1731.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,738.0,1756.0,878.0,1886.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1591.0,601.0,1697.0,699.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1764.0,1448.0,1844.0,1523.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,812.0,138.0,894.0,221.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1438.0,1755.0,1594.0,1856.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,753.0,1597.0,830.0,1679.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,971.0,1516.0,1024.0,1571.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,682.0,1064.0,821.0,1185.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1064.0,0.0,1157.0,45.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1638.0,525.0,1692.0,579.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1268.0,461.0,1339.0,535.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,642.0,0.0,744.0,52.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,57.0,81.0,153.0,181.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,586.0,741.0,664.0,813.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1359.0,1434.0,1416.0,1489.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1612.0,1719.0,1712.0,1818.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1493.0,1667.0,1577.0,1749.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1943.0,1293.0,2000.0,1391.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1374.0,1541.0,1431.0,1600.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,923.0,120.0,988.0,179.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1443.0,549.0,1545.0,653.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,140.0,1861.0,250.0,1971.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1073.0,69.0,1128.0,124.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1828.0,855.0,1898.0,952.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1465.0,80.0,1543.0,150.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1128.0,1599.0,1198.0,1672.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1132.0,660.0,1216.0,750.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,565.0,606.0,698.0,737.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1827.0,192.0,1992.0,317.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,255.0,428.0,364.0,535.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1254.0,1315.0,1342.0,1393.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,358.0,1221.0,433.0,1295.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1592.0,1589.0,1690.0,1687.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1000.0,304.0,1057.0,372.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1876.0,841.0,1959.0,928.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1376.0,1147.0,1420.0,1194.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,0.0,1734.0,53.0,1849.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,717.0,1288.0,857.0,1432.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1393.0,1215.0,1474.0,1290.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1586.0,712.0,1700.0,813.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1337.0,1027.0,1422.0,1110.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,945.0,392.0,989.0,433.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1383.0,79.0,1433.0,125.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,83.0,247.0,210.0,376.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1060.0,1250.0,1138.0,1322.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1771.0,941.0,1858.0,1025.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,66.0,1118.0,182.0,1214.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,726.0,1196.0,837.0,1288.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1100.0,1192.0,1147.0,1241.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1000.0,666.0,1065.0,765.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,198.0,573.0,335.0,709.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,357.0,1098.0,468.0,1209.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1849.0,1336.0,1939.0,1418.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,738.0,586.0,817.0,670.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,699.0,1853.0,837.0,1987.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1322.0,207.0,1362.0,248.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1332.0,1591.0,1384.0,1644.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1830.0,1136.0,1915.0,1226.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1929.0,948.0,1991.0,1003.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1232.0,1669.0,1292.0,1728.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,903.0,191.0,982.0,268.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,483.0,1820.0,568.0,1912.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,51.0,1548.0,140.0,1634.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1572.0,141.0,1659.0,222.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,757.0,520.0,810.0,573.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1291.0,1128.0,1351.0,1189.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1629.0,1256.0,1716.0,1336.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1514.0,1319.0,1591.0,1396.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1015.0,401.0,1065.0,453.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1799.0,1259.0,1887.0,1365.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,470.0,329.0,590.0,445.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,1065.0,213.0,1125.0,277.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,905.0,1543.0,975.0,1619.0,Tree
Las19_sliced_3200_4800_5200_6800.jpg,63.0,411.0,194.0,547.0,Tree
